"do_disease_id","do_disease_name","omim_id","gene_accession_id"
"1094","attention deficit hyperactivity disorder","612312","MGI:88424"
"1094","attention deficit hyperactivity disorder","143465","MGI:88355"
"1094","attention deficit hyperactivity disorder","608903","MGI:88355"
"1094","attention deficit hyperactivity disorder","608904","MGI:88355"
"1094","attention deficit hyperactivity disorder","608905","MGI:88355"
"1094","attention deficit hyperactivity disorder","608906","MGI:88355"
"1094","attention deficit hyperactivity disorder","612311","MGI:88355"
"1094","attention deficit hyperactivity disorder","612312","MGI:88355"
"1094","attention deficit hyperactivity disorder","143465","MGI:1355272"
"1094","attention deficit hyperactivity disorder","608903","MGI:1355272"
"1094","attention deficit hyperactivity disorder","608904","MGI:1355272"
"1094","attention deficit hyperactivity disorder","608905","MGI:1355272"
"1094","attention deficit hyperactivity disorder","608906","MGI:1355272"
"1094","attention deficit hyperactivity disorder","612311","MGI:1355272"
"1094","attention deficit hyperactivity disorder","612312","MGI:1355272"
"12849","autistic disorder","209850","MGI:88025"
"417","autoimmune disease","109100","MGI:5661470"
"417","autoimmune disease","109100","MGI:1920455"
"417","autoimmune disease","109100","MGI:1196990"
"417","autoimmune disease","109100","MGI:1890220"
"718","autoimmune hemolytic anemia","205700","MGI:5317860"
"718","autoimmune hemolytic anemia","205700","MGI:1855696"
"0081242","autoimmune interstitial lung, joint, and kidney disease","616414","MGI:1334462"
"6688","autoimmune lymphoproliferative syndrome","601859","MGI:95484"
"6688","autoimmune lymphoproliferative syndrome","601859","MGI:99255"
"0110116","autoimmune lymphoproliferative syndrome type 2B","607271","MGI:1261423"
"0050167","autoimmune polyendocrine syndrome type 1","240300","MGI:1338803"
"0060690","autosomal dominant auditory neuropathy 1","609129","MGI:1927222"
"0060690","autosomal dominant auditory neuropathy 1","609129","MGI:5462249"
"0060690","autosomal dominant auditory neuropathy 1","609129","MGI:5468142"
"0080720","autosomal dominant congenital deafness with onychodystrophy","124480","MGI:109618"
"0111206","autosomal dominant distal hereditary motor neuronopathy 2","158590","MGI:2135756"
"0080224","autosomal dominant dystrophic epidermolysis bullosa","131750","MGI:88462"
"0090107","autosomal dominant hypocalcemia 1","601198","MGI:1351351"
"0090108","autosomal dominant hypocalcemia 2","615361","MGI:95766"
"0050948","autosomal dominant hypophosphatemic rickets","193100","MGI:5465568"
"0050948","autosomal dominant hypophosphatemic rickets","193100","MGI:1891427"
"0070056","autosomal dominant intellectual developmental disorder 26","615834","MGI:1919847"
"0070068","autosomal dominant intellectual developmental disorder 38","616393","MGI:1096317"
"0070069","autosomal dominant intellectual developmental disorder 39","616521","MGI:1100511"
"0070037","autosomal dominant intellectual developmental disorder 7","614104","MGI:1330299"
"0060871","autosomal dominant keratitis-ichthyosis-deafness syndrome","148210","MGI:5635522"
"0060871","autosomal dominant keratitis-ichthyosis-deafness syndrome","148210","MGI:95720"
"0110305","autosomal dominant limb-girdle muscular dystrophy type 1","603511","MGI:5767287"
"0060684","autosomal dominant nocturnal frontal lobe epilepsy 3","605375","MGI:3843694"
"0060684","autosomal dominant nocturnal frontal lobe epilepsy 3","605375","MGI:87891"
"0110544","autosomal dominant nonsyndromic deafness 12","601543","MGI:109575"
"0110545","autosomal dominant nonsyndromic deafness 13","601868","MGI:88447"
"0110546","autosomal dominant nonsyndromic deafness 15","602459","MGI:102523"
"0110552","autosomal dominant nonsyndromic deafness 22","606346","MGI:104785"
"0110555","autosomal dominant nonsyndromic deafness 25","605583","MGI:3039629"
"0110555","autosomal dominant nonsyndromic deafness 25","605583","MGI:1926945"
"0110563","autosomal dominant nonsyndromic deafness 36","606705","MGI:2151016"
"0110567","autosomal dominant nonsyndromic deafness 41","608224","MGI:2665170"
"0110573","autosomal dominant nonsyndromic deafness 4A","600652","MGI:2685615"
"0110588","autosomal dominant nonsyndromic deafness 67","616340","MGI:2442832"
"0110593","autosomal dominant nonsyndromic deafness 9","601369","MGI:1278313"
"0110938","autosomal dominant osteopetrosis 2","166600","MGI:1347048"
"0111520","autosomal dominant progressive external ophthalmoplegia with mitochondrial DNA deletions 3","609286","MGI:3836896"
"0111520","autosomal dominant progressive external ophthalmoplegia with mitochondrial DNA deletions 3","609286","MGI:3836895"
"0111520","autosomal dominant progressive external ophthalmoplegia with mitochondrial DNA deletions 3","609286","MGI:2137410"
"0060855","autosomal dominant pseudohypoaldosteronism type 1","177735","MGI:99459"
"0110033","autosomal recessive Alport syndrome","203780","MGI:104687"
"0110033","autosomal recessive Alport syndrome","203780","MGI:97138"
"0110033","autosomal recessive Alport syndrome","203780","MGI:104688"
"0060656","autosomal recessive congenital ichthyosis 1","242300","MGI:98730"
"0060719","autosomal recessive congenital ichthyosis 10","615024","MGI:3617850"
"0080257","autosomal recessive congenital ichthyosis 13","617574","MGI:1917311"
"0060713","autosomal recessive congenital ichthyosis 4B","242500","MGI:2676312"
"0060713","autosomal recessive congenital ichthyosis 4B","242500","MGI:99461"
"0060713","autosomal recessive congenital ichthyosis 4B","242500","MGI:1923810"
"0060713","autosomal recessive congenital ichthyosis 4B","242500","MGI:1920970"
"0111064","autosomal recessive distal hereditary motor neuronopathy 1","604320","MGI:99954"
"0090105","autosomal recessive hypercholesterolemia","603813","MGI:2140175"
"0050949","autosomal recessive hypophosphatemic rickets","241520","MGI:94910"
"0050949","autosomal recessive hypophosphatemic rickets","613312","MGI:94910"
"0050949","autosomal recessive hypophosphatemic rickets","241520","MGI:5465568"
"0050949","autosomal recessive hypophosphatemic rickets","613312","MGI:5465568"
"0081206","autosomal recessive intellectual developmental disorder 41","615637","MGI:1890380"
"0111149","autosomal recessive isolated ectopia lentis 2","225100","MGI:2389008"
"0110275","autosomal recessive limb-girdle muscular dystrophy type 2A","253600","MGI:107437"
"0110276","autosomal recessive limb-girdle muscular dystrophy type 2B","253601","MGI:1349385"
"0110277","autosomal recessive limb-girdle muscular dystrophy type 2C","253700","MGI:1346524"
"0110278","autosomal recessive limb-girdle muscular dystrophy type 2D","608099","MGI:894698"
"0110279","autosomal recessive limb-girdle muscular dystrophy type 2E","604286","MGI:1346523"
"0110280","autosomal recessive limb-girdle muscular dystrophy type 2F","601287","MGI:1346525"
"0110281","autosomal recessive limb-girdle muscular dystrophy type 2G","601954","MGI:1330233"
"0110282","autosomal recessive limb-girdle muscular dystrophy type 2H","254110","MGI:1917057"
"0110299","autosomal recessive limb-girdle muscular dystrophy type 2I","607155","MGI:2447586"
"0110283","autosomal recessive limb-girdle muscular dystrophy type 2J","608807","MGI:98864"
"0110284","autosomal recessive limb-girdle muscular dystrophy type 2L","611307","MGI:3576659"
"0110293","autosomal recessive limb-girdle muscular dystrophy type 2P","613818","MGI:101864"
"0110295","autosomal recessive limb-girdle muscular dystrophy type 2U","616052","MGI:1923097"
"0050565","autosomal recessive nonsyndromic deafness","607197","MGI:1921050"
"0050565","autosomal recessive nonsyndromic deafness","607197","MGI:103285"
"0111640","autosomal recessive nonsyndromic deafness 111","618145","MGI:1289160"
"0110467","autosomal recessive nonsyndromic deafness 12","601386","MGI:1890219"
"0110471","autosomal recessive nonsyndromic deafness 16","603720","MGI:2153816"
"0110473","autosomal recessive nonsyndromic deafness 18A","602092","MGI:1919338"
"0110474","autosomal recessive nonsyndromic deafness 18B","614945","MGI:1202064"
"0110475","autosomal recessive nonsyndromic deafness 1A","220290","MGI:107588"
"0110475","autosomal recessive nonsyndromic deafness 1A","220290","MGI:7587715"
"0110475","autosomal recessive nonsyndromic deafness 1A","220290","MGI:95720"
"0110477","autosomal recessive nonsyndromic deafness 2","600060","MGI:104510"
"0110480","autosomal recessive nonsyndromic deafness 22","607039","MGI:2149209"
"0110481","autosomal recessive nonsyndromic deafness 23","609533","MGI:1891428"
"0110486","autosomal recessive nonsyndromic deafness 28","609823","MGI:1349410"
"0110487","autosomal recessive nonsyndromic deafness 29","614035","MGI:1860425"
"0110488","autosomal recessive nonsyndromic deafness 3","600316","MGI:1261811"
"0110489","autosomal recessive nonsyndromic deafness 30","607101","MGI:2183924"
"0110490","autosomal recessive nonsyndromic deafness 31","607084","MGI:2682003"
"0110491","autosomal recessive nonsyndromic deafness 32","608653","MGI:2442676"
"0110495","autosomal recessive nonsyndromic deafness 37","607821","MGI:104785"
"0110496","autosomal recessive nonsyndromic deafness 38","608219","MGI:3046339"
"0110497","autosomal recessive nonsyndromic deafness 39","608265","MGI:96079"
"0110500","autosomal recessive nonsyndromic deafness 42","609646","MGI:2146574"
"0110505","autosomal recessive nonsyndromic deafness 48","609439","MGI:1929293"
"0110506","autosomal recessive nonsyndromic deafness 49","610153","MGI:2446166"
"0110511","autosomal recessive nonsyndromic deafness 59","610220","MGI:2685847"
"0110515","autosomal recessive nonsyndromic deafness 63","611451","MGI:3769724"
"0110519","autosomal recessive nonsyndromic deafness 68","610419","MGI:99569"
"0110520","autosomal recessive nonsyndromic deafness 7","600974","MGI:2151016"
"0110523","autosomal recessive nonsyndromic deafness 74","613718","MGI:2443538"
"0110526","autosomal recessive nonsyndromic deafness 79","613307","MGI:2139535"
"0110533","autosomal recessive nonsyndromic deafness 88","615429","MGI:2445168"
"0110535","autosomal recessive nonsyndromic deafness 9","601071","MGI:1891247"
"0110537","autosomal recessive nonsyndromic deafness 93","614899","MGI:1352749"
"0110942","autosomal recessive osteopetrosis 1","259700","MGI:2685163"
"0110942","autosomal recessive osteopetrosis 1","259700","MGI:1350931"
"0110943","autosomal recessive osteopetrosis 2","259710","MGI:1100089"
"0110941","autosomal recessive osteopetrosis 3","259730","MGI:88269"
"0110944","autosomal recessive osteopetrosis 4","611490","MGI:1347048"
"0110939","autosomal recessive osteopetrosis 5","259720","MGI:2655574"
"0110945","autosomal recessive osteopetrosis 6","611497","MGI:2443207"
"0110940","autosomal recessive osteopetrosis 8","615085","MGI:1919232"
"0060854","autosomal recessive pseudohypoaldosteronism type 1","264350","MGI:104695"
"0060854","autosomal recessive pseudohypoaldosteronism type 1","264350","MGI:104696"
"0060764","autosomal recessive Robinow syndrome","268310","MGI:1347521"
"0060764","autosomal recessive Robinow syndrome","268310","MGI:1916034"
"0080060","autosomal recessive spinocerebellar ataxia 12","614322","MGI:1931237"
"0080062","autosomal recessive spinocerebellar ataxia 13","614831","MGI:1351338"
"0080029","autosomal recessive spinocerebellar ataxia 16","615768","MGI:1891731"
"0080042","autosomal recessive spinocerebellar ataxia 18","616204","MGI:95813"
"0110120","Axenfeld-Rieger syndrome type 1","180500","MGI:5546358"
"0110120","Axenfeld-Rieger syndrome type 1","180500","MGI:3851132"
"0110120","Axenfeld-Rieger syndrome type 1","180500","MGI:109340"
"0110120","Axenfeld-Rieger syndrome type 1","180500","MGI:96136"
"0110120","Axenfeld-Rieger syndrome type 1","180500","MGI:3851244"
"0110122","Axenfeld-Rieger syndrome type 3","602482","MGI:88180"
"0050655","Bamforth-Lazarus syndrome","241850","MGI:1353500"
"0110123","Bardet-Biedl syndrome 1","209900","MGI:1277215"
"0110132","Bardet-Biedl syndrome 10","615987","MGI:1919019"
"0110138","Bardet-Biedl syndrome 16","615993","MGI:1924066"
"0110139","Bardet-Biedl syndrome 17","615994","MGI:1934860"
"0110140","Bardet-Biedl syndrome 18","615995","MGI:1913610"
"0110124","Bardet-Biedl syndrome 2","615981","MGI:2135267"
"0110125","Bardet-Biedl syndrome 3","600151","MGI:1927136"
"0110126","Bardet-Biedl syndrome 4","615982","MGI:2143311"
"0110127","Bardet-Biedl syndrome 5","615983","MGI:1919819"
"0110128","Bardet-Biedl syndrome 6","605231","MGI:1891836"
"0110130","Bardet-Biedl syndrome 8","615985","MGI:1923510"
"9206","Barretts esophagus","614266","MGI:5308011"
"0050476","Barth syndrome","302060","MGI:95541"
"0050476","Barth syndrome","302060","MGI:96968"
"0050476","Barth syndrome","302060","MGI:109626"
"0110142","Bartter disease type 1","601678","MGI:103150"
"0110143","Bartter disease type 2","241200","MGI:1927248"
"0110144","Bartter disease type 3","607364","MGI:1930643"
"0110145","Bartter disease type 4a","602522","MGI:2153465"
"0060230","basal ganglia calcification","114100","MGI:97851"
"0060230","basal ganglia calcification","213600","MGI:97851"
"0060230","basal ganglia calcification","615007","MGI:97851"
"0060230","basal ganglia calcification","615483","MGI:97851"
"0060230","basal ganglia calcification","114100","MGI:97531"
"0060230","basal ganglia calcification","213600","MGI:97531"
"0060230","basal ganglia calcification","615007","MGI:97531"
"0060230","basal ganglia calcification","615483","MGI:97531"
"0060230","basal ganglia calcification","114100","MGI:2140300"
"0060230","basal ganglia calcification","213600","MGI:2140300"
"0060230","basal ganglia calcification","615007","MGI:2140300"
"0060230","basal ganglia calcification","615483","MGI:2140300"
"0050660","Beare-Stevenson cutis gyrata syndrome","123790","MGI:95523"
"9883","Becker muscular dystrophy","300376","MGI:94909"
"5572","Beckwith-Wiedemann syndrome","130650","MGI:104564"
"5572","Beckwith-Wiedemann syndrome","130650","MGI:98388"
"5572","Beckwith-Wiedemann syndrome","130650","MGI:3655814"
"14264","benign neonatal seizures","121200","MGI:1336181"
"14264","benign neonatal seizures","121201","MGI:1336181"
"14264","benign neonatal seizures","269720","MGI:1336181"
"14264","benign neonatal seizures","121200","MGI:1309503"
"14264","benign neonatal seizures","121201","MGI:1309503"
"14264","benign neonatal seizures","269720","MGI:1309503"
"2217","Bernard-Soulier syndrome","231200","MGI:1333744"
"2217","Bernard-Soulier syndrome","231200","MGI:107852"
"0050662","bestrophinopathy","611809","MGI:1346332"
"3633","beta-mannosidosis","248510","MGI:88175"
"12241","beta thalassemia","613985","MGI:96020"
"12241","beta thalassemia","613985","MGI:7384456"
"12241","beta thalassemia","613985","MGI:96021"
